Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,Italy,Sicily,IT-SIC,333.10,426.86,37.68,37.65,entsoe.eu; Electricity Maps Estimation
