Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,USA,Florida Municipal Power Pool,US-FLA-FMPP,471.16,567.37,9.56,2.84,eia.gov; Electricity Maps Estimation
