Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,Italy,Central North Italy,IT-CNO,235.03,305.35,54.35,51.57,entsoe.eu; Electricity Maps Estimation
