Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,99.28,142.05,76.50,71.07,eia.gov; Electricity Maps Estimation
