Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,Belgium,Belgium,BE,127.01,175.63,72.87,27.96,entsoe.eu; Electricity Maps Estimation
