Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,Latvia,Latvia,LV,255.21,316.58,56.06,48.02,entsoe.eu; Electricity Maps Estimation
