Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,Brazil,South Brazil,BR-S,124.76,170.36,77.61,76.32,ons.org.br; Electricity Maps Estimation
