Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,Nicaragua,Nicaragua,NI,107.00,202.55,74.76,74.76,Electricity Maps Estimation; cndc.org.ni
