Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,699.81,804.48,0.93,0.78,eia.gov; Electricity Maps Estimation
