Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,USA,Louisville Gas And Electric Company And Kentucky Utilities,US-MIDW-LGEE,758.86,857.97,6.24,2.83,eia.gov; Electricity Maps Estimation
