Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,Norway,North Norway,NO-NO4,17.02,43.75,95.93,95.91,entsoe.eu; Electricity Maps Estimation
