Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,USA,California Independent System Operator,US-CAL-CISO,202.37,266.41,55.61,44.38,Electricity Maps Estimation; caiso.com
