Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,South Africa,South Africa,ZA,655.29,711.02,15.90,10.45,eskom.co.za
