Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,Australia,Victoria,AU-VIC,537.61,587.32,28.35,28.35,Electricity Maps Estimation; opennem.org.au
