Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,Slovakia,Slovakia,SK,306.96,346.31,64.74,19.20,entsoe.eu; Electricity Maps Estimation
