Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,USA,"City Of Tacoma, Department Of Public Utilities, Light Division",US-NW-TPWR,37.19,64.32,93.97,89.40,eia.gov
