Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,Northern Ireland,Northern Ireland,GB-NIR,257.13,340.86,44.44,44.44,Electricity Maps Estimation
