Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,Taiwan,Taiwan,TW,452.63,535.55,17.81,8.67,Electricity Maps Estimation; taipower.com.tw
