Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,USA,Imperial Irrigation District,US-CAL-IID,421.56,521.31,24.07,23.78,eia.gov; Electricity Maps Estimation
