Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-01-01 00:00:00,Estonia,Estonia,EE,327.84,389.82,58.67,42.94,entsoe.eu; Electricity Maps Estimation
