Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,PUD No. 1 Of Chelan County,US-NW-CHPD,1.33,25.41,99.78,99.69,eia.gov; Electricity Maps Estimation
