Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,Luxembourg,Luxembourg,LU,287.13,359.88,65.26,46.96,entsoe.eu; Electricity Maps Estimation
